InvoiceID,CustomerID,CreditCard,SupervisorID,Quantity,Price,Freight,OrderDate
1005764,SS06,8290-0169-2650-6737,sup15,32,95.61,27.86,4/25/2018
1005765,TH44,9888-2220-1121-4174,sup83,3,56.15,29.63,3/31/2018
1005766,IV70,3328-8711-9403-7679,sup62,28,89.66,28.08,3/1/2018
1005767,ZE00,5657-6984-6917-6263,sup23,26,33.23,18.67,4/10/2018
1005768,LX68,0723-9971-7300-1092,sup72,21,64.45,23.39,3/16/2018
1005769,MD55,1211-6903-2207-4929,sup39,47,49.94,26.95,3/15/2018
1005770,JE08,4359-0537-0151-2340,sup46,37,25.84,19.62,3/17/2018
1005771,GC22,3036-2221-6808-3607,sup53,80,59.52,14.68,3/19/2018
1005772,JY31,1922-3465-6631-2473,sup58,96,60.99,26.98,3/28/2018
1005773,QV04,1910-6291-0508-9072,sup86,91,30.25,21.96,4/26/2018
1005774,UF70,7793-8395-6222-7520,sup85,100,64.02,21.61,4/14/2018
1005775,JV23,8627-0122-1191-4298,sup47,84,89.15,11.37,4/6/2018
1005776,CO22,4365-7903-9080-1468,sup34,5,38.4,24.43,3/2/2018
1005777,QW45,3678-1648-3529-4636,sup58,62,48.78,10.57,3/13/2018
1005778,EK05,2186-5053-0339-6244,sup90,27,58.93,15.57,3/1/2018
1005779,KJ46,1622-3632-0475-0033,sup17,64,71.35,19.61,4/24/2018
1005780,WZ04,4553-0685-2322-4116,sup12,95,43.78,17.86,3/1/2018
1005781,TS32,3440-6454-3111-5056,sup04,24,87.74,13.44,3/10/2018
1005782,WV79,6558-5837-0990-5005,sup66,37,89.03,14.96,3/14/2018
1005783,II19,9206-4970-2541-2712,sup16,8,89.77,22.54,3/11/2018
1005784,QJ44,4733-8806-6413-9062,sup08,92,97.44,10.76,3/20/2018
1005785,AB24,3193-8629-5201-9927,sup52,24,34.36,13.24,3/8/2018
1005786,MD57,9190-1576-0177-7347,sup91,84,55.35,26.09,3/18/2018
1005787,OV57,3292-9340-1950-6900,sup61,86,30.76,17.16,4/16/2018
1005788,XG76,0409-9258-4247-4560,sup60,36,30.9,21.07,4/24/2018
1005789,UU49,2211-1498-9202-8668,sup81,86,44.67,15.37,3/5/2018
1005790,DS03,7846-5385-3100-3247,sup13,49,29.72,13.17,3/16/2018
1005791,DC64,9022-2639-0737-0920,sup28,92,43.53,21.64,3/22/2018
1005792,VQ02,6076-2001-6226-2422,sup52,18,89.63,19.69,3/26/2018
1005793,CR35,0461-7357-1560-8390,sup34,5,34.47,22.92,4/4/2018
1005794,JR33,2787-8039-5870-7804,sup46,49,53.43,25.01,4/21/2018
1005795,DV35,8308-3885-4203-9253,sup76,19,40.68,11.28,4/24/2018
1005796,RR08,2382-7207-1686-5909,sup96,76,36.38,19.26,4/5/2018
1005797,BA66,9671-7859-1652-4702,sup62,48,24.55,11.99,4/15/2018
1005798,HH22,7912-3355-7160-6100,sup90,3,55.66,11.18,4/17/2018
1005799,OS99,2183-9314-5256-3178,sup91,1,49.16,16.21,4/29/2018
1005800,ZB40,8356-4809-6846-8724,sup24,73,70.14,17.92,4/24/2018
1005801,TW33,3282-6542-9533-4645,sup87,5,70.85,23.53,4/7/2018
1005802,NF62,5677-9575-1433-5677,sup28,83,56.98,21.04,3/15/2018
1005803,XV79,6162-1888-7665-3411,sup22,68,96.51,13.24,3/25/2018
1005804,MY35,8474-5304-8933-1196,sup47,11,71.51,23.49,3/10/2018
1005805,SE46,5343-1599-1316-9984,sup30,92,91.27,21.44,3/1/2018
1005806,YQ78,1658-7546-4607-4359,sup45,86,56.06,14.36,3/21/2018
1005807,SS78,0104-2812-8257-1394,sup63,36,27.2,27.31,4/27/2018
1005808,EV84,0245-1345-4420-4060,sup32,66,63.01,15.1,3/25/2018
1005809,FI72,9703-0373-0423-9490,sup90,39,28.83,26.61,3/1/2018
1005810,SH86,5303-9452-7896-9113,sup96,74,96.27,14.71,3/19/2018
1005811,XB22,5406-1042-0493-2196,sup65,79,50.95,13.83,4/28/2018
1005812,SK63,8445-6700-9041-8786,sup82,51,55.16,27.2,4/8/2018
1005813,HI32,7638-8172-0615-5807,sup26,51,64.06,22.8,3/31/2018
1005814,OB58,5581-5540-2419-3252,sup99,84,74.31,14.42,4/14/2018
1005815,SN97,9160-9253-9984-0941,sup25,13,78.91,24.12,3/21/2018
1005816,FG00,7328-4333-2042-6011,sup97,88,93.11,23.92,4/8/2018
1005817,JM85,0418-4548-8166-3706,sup36,87,40.49,17.26,3/8/2018
1005818,BY57,9865-7378-4659-2088,sup05,80,62.04,17.9,3/25/2018
1005819,HI08,7918-4955-9924-8457,sup47,79,26.19,10.16,4/16/2018
1005820,AY24,1495-4036-0820-1503,sup54,35,93.36,23.79,3/25/2018
1005821,TI35,2486-9939-4599-8127,sup57,87,69.88,18.26,4/21/2018
1005822,SB24,5166-1172-0560-0010,sup74,34,45.16,29.11,4/13/2018
1005823,HC85,5733-5119-4864-4637,sup69,39,57.44,29.89,3/7/2018
1005824,HR32,4659-2859-0002-1901,sup10,35,24.94,22.39,3/29/2018
1005825,UA35,1468-9516-2943-0567,sup84,5,93.48,17.67,4/30/2018
1005826,BT76,3266-0511-0677-6128,sup79,17,76.24,18.91,4/18/2018
1005827,SC43,4342-7132-0137-6013,sup07,53,62.99,12.22,4/21/2018
1005828,GJ69,3892-4697-2838-3366,sup04,10,94.18,27.54,4/5/2018
1005829,AY70,4928-8267-9742-2376,sup96,71,69.94,28.5,4/19/2018
1005830,UH52,1929-5159-0320-8964,sup71,98,68.1,19.48,4/2/2018
1005831,HD23,3283-2627-5016-2266,sup77,80,25.57,25.59,3/2/2018
1005832,AV71,3577-3238-5137-2159,sup46,30,35.79,23.53,3/13/2018
1005833,IB73,0962-8047-9478-0160,sup97,16,21.14,28.4,3/26/2018
1005834,WP69,8935-4745-2144-4240,sup81,90,22.41,20.4,3/23/2018
1005835,OH25,5802-2840-8893-7987,sup00,9,44.23,27.12,4/13/2018
1005836,OZ31,6870-3811-0325-8271,sup00,1,80.53,22.58,3/27/2018
1005837,NN47,3129-0089-9526-7537,sup16,23,90.81,29.32,4/5/2018
1005838,BP19,8967-0657-3245-4189,sup65,99,68.49,12.69,4/9/2018
1005839,XF55,2347-0235-1162-4187,sup79,22,90.09,21.89,4/28/2018
1005840,KY01,0763-1035-0757-7259,sup68,42,24.64,17.76,4/25/2018
1005841,SU09,4449-9335-0240-1239,sup86,99,41.78,19.39,3/6/2018
1005842,GD40,3851-0432-2055-3010,sup52,63,93.87,24.11,3/22/2018
1005843,IR42,0523-1075-7812-9459,sup03,95,67.25,10.71,4/14/2018
1005844,WO00,6337-7816-5594-4005,sup52,27,57.17,25.88,4/4/2018
1005845,RG06,7351-3979-3159-1382,sup38,9,64.02,29.17,4/23/2018
1005846,UV13,0371-9982-2199-8269,sup63,53,87.14,11.77,3/27/2018
1005847,SZ48,2095-8789-8531-2982,sup46,31,72.51,23.86,4/19/2018
1005848,WU46,2126-1406-6670-8056,sup28,48,26.36,16.72,3/8/2018
1005849,JK95,1856-6736-9975-6412,sup73,19,80.13,13.24,3/21/2018
1005850,BA50,8040-1195-5497-3624,sup04,39,88.65,12.9,3/17/2018
1005851,HR37,5012-3441-5488-2626,sup41,40,65.43,18.76,4/25/2018
1005852,DK26,1806-6513-6825-5424,sup64,11,84,17.8,3/16/2018
1005853,HC41,4074-8841-3107-8069,sup06,87,53.18,19.73,3/8/2018
1005854,PQ49,7367-4937-1394-3202,sup19,70,61.86,20.07,3/22/2018
1005855,WJ11,0889-5499-8489-0424,sup15,97,83.35,17.23,4/4/2018
1005856,SQ25,9733-3677-6610-5126,sup90,51,85.16,26.69,4/20/2018
1005857,ZS20,4930-0778-9022-7960,sup93,2,91.82,10.85,3/20/2018
1005858,XB74,0519-3181-3425-6761,sup45,27,93.04,26.25,3/23/2018
1005859,JV12,9958-7721-9074-0312,sup71,59,57.98,29.07,4/13/2018
1005860,SL75,8812-3516-8316-2927,sup57,76,37.16,11.18,4/15/2018
1005861,YZ63,9812-3494-2150-0446,sup53,35,78.59,14.69,3/14/2018
1005862,DX57,1890-2188-0660-9310,sup90,18,42.56,11.58,4/10/2018
1005863,EJ19,0763-7859-8135-2552,sup88,64,47.99,28.37,4/23/2018
1005864,UV60,6212-9523-8424-9743,sup02,33,65.99,28.51,4/17/2018
1005865,GG67,2017-8198-8475-7442,sup01,52,77.77,25.94,4/12/2018
1005866,PZ52,2332-0959-6005-4121,sup63,49,54.08,23.92,4/2/2018
1005867,BL92,5552-8507-6325-4389,sup69,75,27.64,21.95,3/11/2018
1005868,FI72,5053-7315-0098-0003,sup67,64,34.35,10.08,4/7/2018
1005869,DD52,9928-8181-6928-1032,sup63,28,83.57,29,3/29/2018
1005870,GM05,6497-4668-6235-2744,sup12,79,70.12,27.21,4/10/2018
1005871,PW54,6407-3517-4916-6478,sup87,58,40.93,28.97,4/18/2018
1005872,VA27,1830-2392-4146-8063,sup48,31,54.54,20.53,3/27/2018
1005873,AS35,6717-9006-7722-9066,sup75,27,88.35,23.04,3/8/2018
1005874,ET68,4555-3617-1426-3587,sup14,24,39.17,24.97,3/1/2018
1005875,ZQ92,8049-1592-9615-8004,sup78,10,73.7,22.64,3/17/2018
1005876,RJ23,8429-3886-6574-6821,sup61,96,71.14,20.24,4/10/2018
1005877,BF24,6178-5628-7150-1849,sup64,87,87.65,20.28,4/22/2018
1005878,TN71,7550-1055-9470-4762,sup06,80,66.49,15.11,4/27/2018
1005879,BN98,2874-5026-5253-6291,sup38,9,87.06,26.17,3/29/2018
1005880,JB28,4446-7388-0334-6866,sup53,24,76.99,29.09,3/10/2018
1005881,MR38,6959-0042-5360-8586,sup40,42,96.77,25.26,3/25/2018
1005882,DJ29,0699-9982-1101-0458,sup36,38,23.14,26.07,4/4/2018
1005883,AL96,9152-9043-3531-2302,sup48,78,96.52,13.81,4/22/2018
1005884,EC66,2931-2115-6885-8053,sup84,44,24.66,13.61,3/19/2018
1005885,TQ46,2733-1455-1481-6144,sup80,24,61.15,12.69,3/23/2018
1005886,YW75,0683-3649-7097-5826,sup59,9,75.44,22.58,3/24/2018
1005887,JW21,0976-4506-7695-5977,sup44,52,71.3,26.65,4/24/2018
1005888,AZ43,5772-1237-4130-3051,sup32,89,34.07,26.52,3/17/2018
1005889,QN61,0986-3160-7808-4337,sup54,65,77.39,15.56,4/28/2018
1005890,ML81,2583-0586-5612-2198,sup77,17,70.91,17.45,4/19/2018
1005891,XP30,4670-0529-4776-5773,sup81,45,83.1,24.99,4/9/2018
1005892,JU35,0922-7128-4243-9089,sup90,78,38.74,10.68,4/27/2018
1005893,QF99,2394-0050-2941-0841,sup48,13,32.44,28.21,4/24/2018
1005894,SU45,1918-7314-8953-5226,sup30,93,53.97,20.18,4/30/2018
1005895,KZ74,2714-9692-5710-7467,sup24,37,78.24,10.9,4/7/2018
1005896,VB90,6358-6402-6208-6254,sup76,43,24.24,26.63,3/7/2018
1005897,MD40,0029-1363-0088-8573,sup50,26,70.39,25.29,4/15/2018
1005898,UZ46,4782-1857-9881-6141,sup77,86,22.62,17.73,4/19/2018
1005899,ZQ57,9138-7046-9523-9765,sup55,14,96.11,19.83,3/6/2018
1005900,UM88,6401-7759-5544-7627,sup48,10,32.9,28.03,3/21/2018
1005901,SC53,2347-6028-3929-6531,sup48,42,21.89,24.03,4/8/2018
1005902,NL51,7486-6941-7360-3018,sup13,70,24.55,26.07,4/24/2018
1005903,HQ94,8272-7471-2212-4697,sup60,54,62.72,14.44,4/12/2018
1005904,JM48,1616-1394-1065-7256,sup10,32,95.09,29.88,3/10/2018
1005905,TY75,6793-2998-4180-5952,sup26,5,88.35,27.62,4/2/2018
1005906,QR38,9872-9915-2360-2756,sup10,69,29.45,14.81,3/25/2018
1005907,LI50,8774-8825-3843-8853,sup56,1,89.12,13.66,3/22/2018
1005908,QX22,1952-8039-7128-6580,sup36,1,89.43,20.58,3/20/2018
1005909,EV70,0200-4214-9312-4332,sup54,14,91.14,25.84,4/27/2018
1005910,EF67,2021-5393-1947-8258,sup47,77,63.34,13.59,3/24/2018
1005911,SZ54,9807-5420-4150-5851,sup54,58,92.53,23.11,4/17/2018
1005912,HZ35,3530-4880-6082-8098,sup46,30,58.94,14.28,4/8/2018
1005913,AB48,2883-8079-2003-1676,sup08,75,50.33,19.79,3/11/2018
1005914,CW84,2031-2755-3926-2272,sup50,82,22.12,19.49,4/19/2018
1005915,WZ78,7686-2071-5489-4446,sup88,65,83.13,12.96,4/17/2018
1005916,YC72,1995-3263-9239-8014,sup89,51,84.37,21.17,3/18/2018
1005917,SV28,3490-1188-5193-3511,sup89,85,42.45,26.42,4/29/2018
1005918,PE92,7710-5136-2761-5257,sup83,34,96.05,19.61,4/19/2018
1005919,UF51,2716-5053-5501-8708,sup65,27,28.82,28.56,4/18/2018
1005920,ME06,4110-1684-4415-7213,sup82,47,98.3,29.71,3/4/2018
1005921,PZ68,0325-9946-0451-8845,sup80,63,67.54,21.4,3/12/2018
1005922,WM12,4573-2860-0931-5021,sup45,32,63.57,10.88,3/13/2018
1005923,BB14,3355-7455-3909-8382,sup42,50,28.42,10.35,3/25/2018
1005924,JC52,7287-6273-0067-3304,sup15,24,44.52,23.87,3/13/2018
1005925,LJ13,2451-8019-2356-3659,sup72,2,38.98,12.41,4/8/2018
1005926,QE23,2512-0321-5836-1979,sup12,99,62.28,20.93,4/12/2018
1005927,UH52,1997-7168-0358-3388,sup06,61,64.1,10.25,4/20/2018
1005928,FS54,6250-2353-9057-8896,sup97,34,96.75,21.16,4/19/2018
1005929,NX43,7399-0123-2124-9556,sup68,65,68.36,29.55,3/31/2018
1005930,OH73,3344-4797-2519-3754,sup94,21,49.46,28.66,4/11/2018
1005931,WQ47,9381-2450-2280-4747,sup46,64,33.15,17.19,3/1/2018
1005932,VW45,8790-0902-8695-1590,sup24,16,56.69,27.29,3/24/2018
1005933,MV23,9354-6467-6252-3725,sup96,80,35.41,29.83,3/28/2018
1005934,BE97,4407-1337-3602-1245,sup86,45,88.83,18.02,3/14/2018
1005935,AM85,1798-3195-2386-3868,sup95,29,71.86,18.96,3/2/2018
1005936,MA40,2852-4635-0289-2484,sup34,3,33.04,24.08,3/17/2018
1005937,PA18,1830-1793-1664-5089,sup83,27,36.48,25.61,3/28/2018
1005938,HU00,6739-7989-4874-1219,sup96,80,30.42,16.73,3/9/2018
1005939,FS80,8230-6889-9246-7695,sup23,50,25.28,28.19,4/9/2018
1005940,ZA98,3635-1193-1153-9855,sup48,53,92.78,11.85,3/8/2018
1005941,SX65,3036-5742-6727-1275,sup49,37,49.64,14.28,3/22/2018
1005942,DP96,8153-3846-3671-5066,sup23,24,30.31,26.87,3/20/2018
1005943,UB73,9625-3732-1083-3230,sup43,27,65.83,28.18,3/25/2018
1005944,QI76,1336-0870-8982-2756,sup84,72,61.87,14.84,3/22/2018
1005945,HC56,8432-1424-1219-7691,sup75,52,41.56,28.03,3/27/2018
1005946,GY55,1437-1331-6568-4919,sup05,29,58.33,26.97,4/7/2018
1005947,BW38,4388-1958-4700-5467,sup46,84,59.19,17.41,4/16/2018
1005948,QL24,5678-8467-7904-9162,sup98,66,41.03,29.63,4/12/2018
1005949,XU40,5396-2688-3425-5892,sup73,74,99.24,26.82,4/29/2018
1005950,UI84,6191-0896-0285-6986,sup31,77,71.21,10.45,3/7/2018
1005951,IE52,0961-4982-2551-3972,sup38,77,64.27,13.06,3/9/2018
1005952,XU01,6657-2669-0244-7099,sup56,13,55.13,26.45,3/28/2018
1005953,LC60,7492-5350-9667-3260,sup99,35,74.41,11.34,4/2/2018
1005954,FS29,4380-0019-2572-2303,sup40,7,82.11,22.67,4/1/2018
1005955,JS76,5635-8877-2508-8429,sup47,69,72.51,27.2,3/20/2018
1005956,OQ09,1575-7477-4509-6453,sup89,6,88.96,18.71,3/3/2018
1005957,LP94,7042-3222-0885-3250,sup06,77,36.52,14.88,3/11/2018
1005958,US40,5536-5225-3998-4686,sup06,94,44.39,13.43,4/6/2018
1005959,DH34,3134-7970-1752-1871,sup75,45,39.91,15.25,3/10/2018
1005960,AW74,4082-0274-8616-6738,sup76,16,69.94,20.42,4/24/2018
1005961,PD20,1318-5589-4228-4934,sup70,16,92.53,22.71,3/3/2018
1005962,RO30,0455-1351-1366-9834,sup91,6,57.88,14.75,4/11/2018
1005963,QV79,6295-5861-9576-1034,sup35,81,82.09,22.8,3/24/2018
1005964,HL72,8767-6568-8509-6877,sup57,42,74.54,29.09,3/3/2018
1005965,CK90,2683-0717-7997-5201,sup83,89,77.74,12.37,3/1/2018
1005966,RF00,8763-8383-3333-4856,sup41,39,29.56,12.47,4/14/2018
1005967,IX34,6331-3420-7770-6303,sup24,6,70.35,26,3/9/2018
1005968,CF80,7397-9721-8708-7356,sup95,82,57.5,15.32,3/11/2018
1005969,LW42,3564-3554-4144-4222,sup20,12,26.21,27.81,4/2/2018
1005970,MG71,7507-4666-7425-8916,sup47,41,44.97,13.03,4/29/2018
1005971,LS29,5327-8005-0013-8323,sup15,39,95.23,12.76,4/19/2018
1005972,VJ85,4647-9218-0084-3947,sup16,60,56.96,17.69,3/1/2018
1005973,VG97,1046-3840-4243-4718,sup98,97,75.69,29.96,3/22/2018
1005974,UO78,4242-8385-4200-6145,sup77,94,38.7,27.6,4/28/2018
1005975,HR92,8204-8036-3313-8844,sup00,26,30.99,26.05,4/3/2018
1005976,AV99,4792-5204-3833-1843,sup02,72,81.29,11.11,3/8/2018
1005977,JX74,1623-6079-1081-7804,sup43,69,22.71,24.87,4/3/2018
1005978,KV26,6464-0339-7919-5362,sup08,82,54.14,27.89,3/16/2018
1005979,SO27,3176-6111-8594-0620,sup86,48,62.47,13.57,4/8/2018
1005980,AZ09,9299-5857-8255-5116,sup16,6,32.2,14.28,3/15/2018
1005981,YO36,2730-0645-3848-2602,sup80,58,61.9,19.33,3/16/2018
1005982,AQ56,1396-5847-8311-8978,sup06,12,20.51,11.99,4/23/2018
1005983,BD04,4304-8030-9007-7844,sup38,36,24.82,19.65,4/9/2018
1005984,XZ24,3481-7468-2623-8836,sup56,35,47.59,25.74,4/13/2018
1005985,WK13,6455-6109-6255-6049,sup15,37,43.92,15.46,3/23/2018
1005986,FD92,7395-2364-5136-1312,sup47,86,67.91,24.81,4/17/2018
1005987,TS03,4180-3182-3009-6919,sup47,52,21.33,25.94,4/11/2018
1005988,KS05,3828-7530-7344-3815,sup67,45,98.98,10.87,3/27/2018
1005989,GF23,8448-5772-7904-2327,sup45,19,38.83,11.99,3/20/2018
1005990,YV27,3663-1175-1358-8258,sup88,31,46.3,20.14,4/26/2018
1005991,CK57,5425-0859-8701-5411,sup96,35,22.77,16.37,3/24/2018
1005992,RN11,7180-7367-2247-2680,sup69,5,25.91,27.74,4/16/2018
1005993,WH60,9166-9301-5362-9008,sup34,1,66.66,15.12,3/21/2018
1005994,OD13,7709-5135-6393-6340,sup14,13,86.24,20.57,3/30/2018
1005995,NH21,1957-8936-4323-4043,sup49,83,92.65,14.76,4/19/2018
1005996,TT90,6747-8246-1353-8268,sup61,81,61.26,20.41,4/2/2018
1005997,RW86,6198-9913-6408-3432,sup66,71,88.14,14.41,3/31/2018
1005998,KE30,0108-1843-1629-5297,sup36,39,85.24,25.56,3/6/2018
1005999,IH59,8066-1672-8251-1790,sup31,27,23.74,28.46,4/2/2018
1006000,ZG46,0072-4854-5379-1287,sup46,28,40.76,29.35,3/7/2018
1006001,SY44,3206-5760-5802-7266,sup08,4,69.9,24.76,4/30/2018
1006002,JC79,4331-0242-9795-4072,sup57,23,74.8,10.94,4/10/2018
1006003,GK96,4173-3490-2804-4896,sup81,61,94.27,21.97,4/17/2018
1006004,GJ51,2455-8814-8211-3021,sup43,9,38.2,27.48,4/12/2018
1006005,IK24,5949-3059-9978-3144,sup73,4,23.1,27.21,3/8/2018
1006006,EX54,6899-2138-0969-6239,sup35,74,57.68,20.48,4/27/2018
1006007,LB23,7753-8256-7716-0264,sup68,10,60.12,14.98,4/8/2018
1006008,GL42,2365-5574-5736-8019,sup94,81,99.14,23.34,3/19/2018
1006009,LR81,2299-7499-3425-0209,sup52,64,94.83,21.5,3/29/2018
1006010,GX29,7072-7738-8253-3251,sup25,2,63.22,14.61,3/31/2018
1006011,RF21,2079-8758-0541-6430,sup76,10,43.98,29.51,4/14/2018
1006012,TB57,8530-4300-5031-7498,sup15,82,38.05,19.23,3/5/2018
1006013,JV87,8097-0603-3580-7667,sup08,22,37.12,17.44,3/7/2018
1006014,TF13,8831-5258-7764-3464,sup35,39,56.26,19.44,3/10/2018
1006015,SP22,7995-2605-4415-8328,sup18,41,31.57,22.43,4/10/2018
1006016,UN69,8012-1172-7123-3849,sup48,58,64.32,21.06,3/29/2018
1006017,MJ35,5132-5830-0533-8956,sup22,90,46.48,18.04,3/3/2018
1006018,XB59,2582-1724-1160-6635,sup89,97,76.81,16.18,3/29/2018
1006019,AM51,6740-2218-8519-9176,sup56,59,78.06,23.57,3/17/2018
1006020,IA35,3589-2080-3119-3348,sup21,24,27.51,29.97,4/8/2018
1006021,ZW58,3311-5105-1325-3579,sup13,52,30.6,17.67,3/13/2018
1006022,GY36,4128-2225-2089-3794,sup48,57,94.51,11.76,3/20/2018
1006023,VF99,3312-8044-8727-6258,sup92,45,60.96,11.85,4/30/2018
1006024,ZZ19,7614-7603-5375-7583,sup18,45,92.7,24.04,3/8/2018
1006025,NZ82,4631-8396-8124-3357,sup39,96,69.44,18.92,3/8/2018
1006026,CL58,8176-8199-6429-4709,sup20,84,74.76,11.74,4/6/2018
1006027,OY81,2295-1056-7364-8428,sup73,54,48.56,22.1,3/14/2018
1006028,SV27,0493-4036-5138-5356,sup84,86,68.81,23.95,4/28/2018
1006029,JE98,1821-3527-2555-4980,sup74,51,51.51,16.49,3/18/2018
1006030,FY31,9388-1743-1663-5204,sup04,77,60.57,10.86,4/8/2018
1006031,CE30,8594-0453-6607-0778,sup37,6,86.54,17.18,3/15/2018
1006032,BZ04,0110-0160-3265-1735,sup63,28,32.12,28.04,3/31/2018
1006033,FP01,8309-8867-6352-1531,sup12,59,67.28,20.1,4/6/2018
1006034,BC38,5627-9307-9748-3925,sup40,63,60.77,28.47,3/21/2018
1006035,CZ54,7016-1155-9257-5057,sup93,84,29.3,17.77,4/19/2018
1006036,OB22,3574-5133-8998-9033,sup45,26,89.74,18.16,4/17/2018
1006037,ZM13,3626-6368-8839-3886,sup69,85,63.6,13.7,3/15/2018
1006038,QQ99,5551-9804-0890-8673,sup44,10,32.69,18.08,4/1/2018
1006039,GP88,3605-6495-7057-4031,sup95,9,84.16,20.16,3/11/2018
1006040,TB97,9749-3280-4419-8187,sup62,42,99.84,25.84,4/8/2018
1006041,NO76,9738-3673-5402-6622,sup29,47,54.2,21.56,3/18/2018
1006042,JT62,6885-6517-1805-2746,sup66,5,74.13,23.15,3/27/2018
1006043,BK27,7626-1267-1545-9814,sup67,3,39.73,23.99,3/29/2018
1006044,XL16,6970-5530-1603-5634,sup17,42,69.16,12.26,4/5/2018
1006045,HS59,2634-4808-2944-8910,sup93,4,37.79,28.14,3/29/2018
1006046,OR59,4993-2257-6031-4317,sup26,35,94.99,27.84,3/9/2018
1006047,HL79,2402-5399-2865-1623,sup09,44,65.27,13.49,3/25/2018
1006048,VK17,6429-7335-2378-1574,sup46,72,92.53,16.5,3/4/2018
1006049,OS73,5177-7628-0847-6290,sup91,81,28.08,20.71,4/16/2018
1006050,WV37,5945-3459-7137-9459,sup14,20,24.91,20.27,3/25/2018
1006051,RX51,6337-1140-7901-7265,sup35,55,46.99,14.53,3/19/2018
1006052,RL02,6323-9968-6714-6652,sup96,40,91.5,20.7,3/8/2018
1006053,QZ61,4830-2704-4530-6115,sup38,47,45.2,19.06,4/23/2018
1006054,GV95,5144-3708-3030-9250,sup30,79,65.16,15.33,3/28/2018
1006055,JU61,8924-3349-1468-4082,sup93,87,66.88,17.68,3/14/2018
1006056,CV66,2909-3941-7045-3072,sup82,99,22.26,22.17,3/24/2018
1006057,RE93,3590-2826-3719-9514,sup69,75,83.5,16.33,3/30/2018
1006058,KN23,3698-2936-2289-3266,sup32,8,37.32,11.75,4/5/2018
1006059,JV35,1873-1198-3957-0508,sup88,35,37.05,16.56,3/28/2018
1006060,NN69,8709-1726-9605-2071,sup42,90,64.09,13.79,3/20/2018
1006061,GY27,5225-3102-8219-8388,sup15,49,59.15,20.24,4/17/2018
1006062,QA35,2533-9512-2972-5664,sup77,37,34.24,13.82,3/21/2018
1006063,YS97,8444-7025-2795-3726,sup90,61,91.32,24.24,3/15/2018
1006064,EL39,2856-6343-8550-3493,sup41,4,26.77,12.34,3/29/2018
1006065,TN81,1038-7736-8041-1501,sup41,6,44.3,19.06,3/4/2018
1006066,TC15,2792-7302-7426-8602,sup64,53,31.48,28.9,3/28/2018
1006067,ZQ71,0866-1420-3680-6964,sup94,32,86.34,12.86,3/8/2018
1006068,YY83,5922-4230-8582-6194,sup60,37,69.56,15.32,4/23/2018
1006069,WH41,1052-5071-5641-0477,sup89,76,52.73,28.84,3/10/2018
1006070,YN34,1497-2900-5192-5757,sup78,44,21.41,15.84,4/13/2018
1006071,FS31,3712-1035-7464-1779,sup67,55,50.62,12.96,3/4/2018
1006072,FJ80,0354-6729-1110-8459,sup75,38,81.39,26.83,4/3/2018
1006073,GK98,4750-1544-7297-1265,sup49,42,25.78,14.65,3/14/2018
1006074,TH58,2631-8317-1532-6167,sup84,55,33.01,27.76,3/9/2018
1006075,MN05,1826-9294-1530-7328,sup20,5,38.64,26.8,3/10/2018
1006076,ZY51,9859-2180-5326-1232,sup33,35,22.47,17.52,3/21/2018
1006077,GO39,1615-5566-5224-8104,sup57,95,57.46,15.11,4/9/2018
1006078,SL65,6870-1754-2869-5885,sup97,81,67.31,16.86,3/24/2018
1006079,UA12,6249-6504-7703-3110,sup66,2,87.99,19.63,3/12/2018
1006080,RC36,0816-1737-4127-3652,sup34,95,76.39,10.52,3/12/2018
1006081,VK12,1835-6759-7970-6469,sup98,34,24.5,26.84,3/18/2018
1006082,KM37,7712-9779-6075-8890,sup36,24,91.84,25.78,3/14/2018
1006083,YP77,8437-6222-9550-3045,sup02,36,46.33,16.86,4/22/2018
1006084,WC54,6087-9704-8120-5128,sup86,48,25.31,21.3,4/16/2018
1006085,ZX77,0711-8278-1439-2305,sup30,48,48.87,29.19,4/25/2018
1006086,QV12,6578-0073-7089-4082,sup37,90,89.46,12.49,3/25/2018
1006087,HW79,8484-1813-3612-6871,sup98,42,42.54,22.69,3/12/2018
1006088,OW23,1382-8673-8376-3822,sup57,88,53.26,28.73,3/15/2018
1006089,IY35,7605-1107-3435-2822,sup91,38,94.02,19.9,4/12/2018
1006090,DG69,8272-9605-3797-3346,sup06,31,66.09,29.26,4/9/2018
1006091,VD76,0122-7512-9079-3236,sup46,22,21.03,20.94,4/11/2018
1006092,FL36,5517-8015-8861-4610,sup39,43,87.12,25.53,4/8/2018
1006093,MH01,5156-1842-3542-5617,sup69,23,95.74,21.41,4/25/2018
1006094,GA43,6074-4939-7388-9764,sup06,100,98.86,29.2,3/24/2018
1006095,OQ88,3693-0585-8016-8928,sup62,55,83.22,24.9,4/7/2018
1006096,VP49,5929-2633-4989-7858,sup02,42,88.62,21.63,3/11/2018
1006097,CB35,4737-4543-0286-7046,sup91,30,72.64,22,3/15/2018
1006098,UC62,2913-4868-2094-2699,sup32,37,92.1,24.16,3/17/2018
1006099,LT90,3396-8712-4297-2738,sup62,39,46.54,20.35,3/1/2018
1006100,DR92,4874-3340-1465-9202,sup82,26,53.37,13.53,3/22/2018
1006101,WM34,7390-3267-8441-8424,sup66,85,55.23,15.57,3/9/2018
1006102,ZI78,5598-0150-7675-0641,sup04,12,30,10.83,4/8/2018
